Fish Code,Species,Season,Date Resolution,Year,Month,Day,Region,PFMA,Site Resolution,Longitude,Latitude,Final Length (cm),Project,Data flag,Amphipod,Barracudina,Copepod,Crangonidae,Crustacean larvae,Deep-sea smelt,Empty,Eulachon,Euphausiid,Gadiformes,Isopod,Lingcod,Midshipman,Myctophid,Mysid,Neotrypaea sp.,Northern anchovy,Octopus,Other,Pacific herring,Pacific jack mackerel,Pacific sand lance,Pacific saury,Pandalid,Pinnotherid,Planktonic shrimp,Pleuronectiformes,Poacher,Polychaete,Prowfish,Rockfish,Sablefish,Salmon,Sculpin,Squid,Surf smelt,Surfperch,Threespine stickleback,Tubesnout,Unidentified material,TotalWeight,TotalProp
17157,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2434,1
17158,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17159,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.331,1
17160,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.67619391,48.32031464,58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3586,1
17161,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.70857285,48.33153436,60,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.9627725332257293,0,0,0,0,0,0,0,0,0,0.03722746677427065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.81620000000001,1
17162,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.65587771,48.31142179,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17163,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.70857285,48.33153436,63,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17164,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.67619391,48.32031464,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2973980051842669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2750760734813479,0,0,0,0,0.4275259213343852,14.1968,1
17165,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.65587771,48.31142179,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0.009549054149722585,0.9904509458502775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0739,1
17166,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991,1
17167,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.089,1
17168,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.70857285,48.33153436,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4667,1
17169,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,1
17170,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1125,1
17171,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.65587771,48.31142179,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0.3121702915316983,0,0,0,0,0,0,0,0,0,0,0.6878297084683017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0805,1
17172,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17173,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.82126426,48.35375476,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17174,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,48,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6919857595939035,0,0,0,0,0,0.30801424040609654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6791,1
17175,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,75,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9376642349615323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062335765038467744,63.2478,1
17176,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1657,1
17177,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.63746615,48.31502146,82,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.750500000000001,1
17178,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1884,1
17180,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17181,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17182,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.70857285,48.33153436,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.9838246776317608,0,0,0,0,0,0,0,0,0,0.016175322368239094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0037,0.9999999999999999
17183,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.67619391,48.32031464,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0513,1
17184,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.70857285,48.33153436,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17185,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.9107825,48.37490799,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17187,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.9107825,48.37490799,67,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0895,1
17188,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.939999999999998,1
17189,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3803,1
17190,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,creel site,-123.54921767,48.33640251,80,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1163,1
17191,Chinook,Summer,exact date,2017,8,12,Salish Sea,20,PFMA or PFMA subarea,-123.70857285,48.33153436,59,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17193,Chinook,Summer,exact date,2017,4,11,Salish Sea,29,creel site,-123.32452336,49.27278098,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.11240000000001,1
17194,Chinook,Summer,exact date,2017,6,3,Salish Sea,29,creel site,-123.48850951,49.35646722,73.66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9804594866346683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019540513365331715,10.5422,1
17195,Chinook,Summer,exact date,2017,6,3,Salish Sea,29,creel site,-123.53889761,49.3813018,83.82,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8599,1
17196,Chinook,Summer,exact date,2017,5,22,Salish Sea,29,creel site,-123.565729,49.024516,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187277845882795,0,0,0.5715266954555814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24119545866162348,32.4662,0.9999999999999999
17197,Chinook,Summer,exact date,2017,5,22,Salish Sea,29,creel site,-123.565729,49.024516,,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.1398,1
17198,Chinook,Summer,exact date,2017,6,18,Salish Sea,28,creel site,-123.49088631,49.37943964,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17199,Chinook,Summer,exact date,2017,6,18,Salish Sea,28,creel site,-123.49088631,49.37943964,72,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5430153213618762,0,0,0.4314914793688271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02549319926929672,39.3046,1
17200,Chinook,Summer,exact date,2017,4,21,Salish Sea,29,creel site,-123.32452336,49.27278098,68,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.9876,1
17201,Chinook,Summer,exact date,2017,6,21,Salish Sea,28,creel site,-123.26651665,49.3850259,83.82,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8604331393380816,0,0,0.13956686066191834,42.8361,1
17202,Chinook,Summer,exact date,2017,4,21,Salish Sea,29,creel site,-123.32452336,49.27278098,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9301,1
17203,Chinook,Summer,exact date,2017,4,21,Salish Sea,29,creel site,-123.32452336,49.27278098,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3534,1
17204,Chinook,Summer,exact date,2017,6,22,Salish Sea,19,creel site,-123.41596016,48.41464598,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052,1
17206,Chinook,Summer,exact date,2017,8,4,Salish Sea,19,creel site,-123.38256136,48.40852342,64,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17207,Chinook,Summer,exact date,2017,7,17,Salish Sea,19,creel site,-123.3930369,48.42225915,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,4.050222762251924e-4,0,0,0,0,0.3322089431336634,0,0,0,0,0,0,0,0,0,0.3102168380454955,0,0,0,0,0,0,0,0,0.2598248127527611,0,0,0,0,0,0,0,0,0,0,0.09734438379185482,16.5423,1
17209,Chinook,Summer,exact date,2017,7,17,Salish Sea,15,creel site,-124.8646638,49.96141606,83.82,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671462985871476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328537014128524,15.359000000000002,1
17210,Chinook,Summer,exact date,2017,7,30,Salish Sea,19,creel site,-123.3930369,48.42225915,65,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17211,Chinook,Summer,exact date,2017,6,22,Salish Sea,19,creel site,-123.3930369,48.42225915,58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17212,Chinook,Summer,exact date,2017,5,25,Salish Sea,13,creel site,-125.1998002,49.99490829,71.12,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82,1
17213,Chinook,Summer,exact date,2017,7,17,Salish Sea,15,creel site,-124.8646638,49.96141606,63.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8336969248205278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16630307517947204,128.0283,0.9999999999999999
17214,Chinook,Summer,exact date,2017,6,20,Salish Sea,13,creel site,-125.1998002,49.99490829,71.12,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1219,1
17215,Chinook,Summer,exact date,2017,6,20,Salish Sea,13,creel site,-125.1998002,49.99490829,81.28,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5373,1
17216,Chinook,Summer,exact date,2017,7,17,Salish Sea,15,creel site,-124.72411253,49.87895817,78.74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17217,Chinook,Summer,exact date,2017,5,25,Salish Sea,13,creel site,-125.1998002,49.99490829,73.66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0396,1
17218,Chinook,Summer,exact date,2017,6,17,Salish Sea,13,creel site,-125.1998002,49.99490829,76.2,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,2.8424153971455594e-4,0,0,0,1.4212076985727794e-4,0,0,0,0,0,0,0,0,0,0,0.9995736376904282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2943,1
17219,Chinook,Summer,exact date,2017,6,14,Salish Sea,13,creel site,-125.08473978,49.96580069,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17220,Chinook,Summer,exact date,2017,7,17,Salish Sea,15,creel site,-124.72411253,49.87895817,68.58,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8120217806378616,0,0,0.1879782193621385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.070499999999999,1
17221,Chinook,Summer,exact date,2017,6,17,Salish Sea,15,creel site,-124.72411253,49.87895817,66.04,Angler,"Keep for FO, Proportion, and Fullness",0.0022283455133580926,0,0,0,0.997771654486642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1735,1
17222,Chinook,Summer,exact date,2017,6,1,Salish Sea,13,creel site,-125.13341918,50.00974064,66.04,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6501,1
17223,Chinook,Summer,exact date,2017,7,4,Salish Sea,13,creel site,-124.99180184,50.01268062,64.77,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8601,1
17224,Chinook,Summer,exact date,2017,7,6,Salish Sea,13,creel site,-124.99180184,50.01268062,62.23,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0.9094134333287999,0,0,0,0,0,0,0,0,0,0.07673745361285433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138491130583458,25.7345,1
17225,Chinook,Summer,exact date,2017,8,26,Salish Sea,13,creel site,-125.36961237,50.16215363,68.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7488,1
17226,Chinook,Summer,exact date,2017,8,26,Salish Sea,13,creel site,-125.36961237,50.16215363,66,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,Chinook,Summer,exact date,2017,8,22,Salish Sea,15,creel site,-124.75857462,49.95313305,69.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8954,1
17228,Chinook,Summer,exact date,2017,6,11,Salish Sea,29,creel site,-123.875777,49.463252,84,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.311400000000001,1
17229,Chinook,Summer,exact date,2017,5,19,Salish Sea,16,creel site,-124.00852985,49.49628899,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6265,1
17230,Chinook,Summer,exact date,2017,5,14,Salish Sea,29,creel site,-123.56171487,49.3912321,74,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3796,1
17231,Chinook,Summer,exact date,2017,6,4,Salish Sea,29,creel site,-123.53889761,49.3813018,69,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09849999999999999,1
17232,Chinook,Summer,exact date,2017,6,5,Salish Sea,29,creel site,-123.84883198,49.47184097,68.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17233,Chinook,Summer,exact date,2017,6,1,Salish Sea,28,creel site,-123.49088631,49.37943964,70,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4685226779775389,0,0,0.531477322022461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.86750000000001,0.9999999999999999
17234,Chinook,Summer,exact date,2017,6,16,Salish Sea,15,creel site,-124.76938626,49.98059226,70.8,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3019,1
17239,Chinook,Summer,exact date,2017,6,2,Salish Sea,19,creel site,-123.28135631,48.41693622,47,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17240,Chinook,Summer,exact date,2017,6,12,Salish Sea,15,creel site,-124.76938626,49.98059226,68.2,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0.003323541394172009,0,0,0,0,0.9966764586058279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6637,0.9999999999999999
17241,Chinook,Summer,exact date,2017,6,4,Salish Sea,15,creel site,-124.630636,49.804376,71,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.317099999999996,1
17242,Chinook,Summer,exact date,2017,8,27,Salish Sea,15,creel site,-124.75857462,49.95313305,75.5,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1091,1
17243,Chinook,Summer,exact date,2017,8,27,Salish Sea,15,creel site,-124.75857462,49.95313305,62,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1431,1
17244,Chinook,Summer,exact date,2017,6,3,Salish Sea,15,creel site,-124.630636,49.804376,78,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3256,1
17245,Chinook,Summer,exact date,2017,6,12,Salish Sea,15,creel site,-124.76938626,49.98059226,82.1,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24,1
17246,Chinook,Summer,exact date,2017,6,5,Salish Sea,15,creel site,-124.630636,49.804376,70.2,Angler,"Keep for FO, Proportion, and Fullness",0,0,0,0,0.5292955361103271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470704463889673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4798999999999998,1
